PRT_ID,AREA,INT_SQFT,DATE_SALE,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,DATE_BUILD,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,REG_FEE,COMMIS,SALES_PRICE
P08371,Chrompet,1052,26-01-2008,45,1,1,3,Normal Sale,Yes,3/2/1973,Others,ELO,No Access,RL,283632,44317,8863490
P02897,Chrompet,703,3/7/2011,145,1,1,2,Normal Sale,Yes,12/7/1972,Commercial,NoSewr ,Gravel,RM,339632,101889,11321050
P04979,Karapakkam,1034,23-05-2010,13,1,1,3,Partial,Yes,31-05-1976,Others,AllPub,Gravel,RM,289000,207719,9031250
P00346,T Nagar,1561,20-06-2014,8,1,1,4,Partial,Yes,1/7/1969,House,NoSewr ,Paved,RM,377902,170666,12190400
P02492,Anna Nagar,1554,24-09-2011,196,1,1,4,Normal Sale,No,30-09-1987,Commercial,NoSewr ,Gravel,RL,525545,108733,18122230
P02941,Adyar,1089,25-06-2011,18,1,1,3,AdjLand,Yes,1/7/1984,House,NoSeWa,No Access,C,293495,45153,7525505
P00806,Chrompet,885,10/7/2013,106,1,1,3,AbNormal,Yes,19-07-1977,House,ELO,Paved,RL,222183,32916,8229000
P03345,KK Nagar,1689,11/4/2011,3,2,1,4,Normal Sale,No,14-04-1996,Others,NoSeWa,Gravel,RH,405772,207834,9896880
P06422,Karapakkam,782,22-08-2009,124,1,1,2,AdjLand,Yes,30-08-1979,House,AllPub,Gravel,C,227639,107829,5990500
P01116,Anna Nagar,1837,14-12-2012,66,2,1,5,AdjLand,Yes,25-12-1969,Commercial,AllPub,Gravel,RM,673952,314511,22465060
P05312,Chrompet,1121,20-03-2010,127,1,1,3,AbNormal,No,25-03-1990,House,ELO,No Access,RM,281054,42584,8516800
P08070,KK Nagar,1974,5/5/2008,199,3,2,5,Partial,Yes,8/5/1999,Commercial,NoSewr ,Paved,RH,751181,367599,15982580
P01109,Chrompet,704,19-12-2012,169,1,1,2,AbNormal,No,24-12-1994,Others,NoSeWa,Paved,RL,229663,122009,7176980
P02388,Karapakkam,1412,14-10-2011,84,2,2,4,Partial,No,24-10-1970,Others,NoSeWa,Gravel,RM,368939,114195,8784250
P00031,Chrompet,1237,31-01-2015,17,2,1,4,Partial,No,8/2/1982,Others,ELO,Gravel,RL,317871,28897,9632440
P05163,KK Nagar,1549,17-04-2010,121,2,1,4,Partial,No,23-04-1984,Commercial,AllPub,Gravel,RL,659536,107679,13459920
P01059,Chrompet,968,18-01-2013,52,1,1,3,AbNormal,No,25-01-1987,House,AllPub,No Access,RL,211229,52807,7543900
P06639,Velachery,1500,9/7/2009,191,2,1,4,AdjLand,Yes,17-07-1978,House,NoSeWa,Gravel,I,311823,91713,9171270
P07677,KK Nagar,1784,5/9/2008,162,3,2,5,Partial,Yes,7/9/2001,Commercial,AllPub,Paved,RL,549099,125508,15688540
P04362,Anna Nagar,1952,16-09-2010,163,2,1,5,AdjLand,Yes,19-09-1998,Commercial,AllPub,No Access,RH,629036,238600,21690890
P02828,Adyar,1135,18-07-2011,174,1,1,3,AdjLand,Yes,24-07-1986,Others,NoSeWa,No Access,A,311567,85681,7789175
P01173,T Nagar,1973,14-11-2012,80,2,1,5,Normal Sale,Yes,21-11-1984,House,AllPub,No Access,RL,517338,68071,13614160
P05895,Chrompet,982,3/12/2009,193,1,1,3,AbNormal,No,9/12/1986,House,ELO,Gravel,RH,247259,131356,7726850
P06463,KK Nagar,2178,13-08-2009,188,3,2,5,Normal Sale,No,16-08-1999,Commercial,NoSeWa,Gravel,RH,756135,386469,16803000
P09154,Anna Nagar,1793,17-03-2007,123,1,1,4,AbNormal,No,22-03-1985,Others,NoSewr ,Paved,RL,468851,93770,13395730
P06776,Velachery,1769,28-05-2009,162,2,1,4,AbNormal,No,1/6/1993,House,NoSewr ,No Access,A,255538,69064,6906420
P01474,Chrompet,918,14-04-2012,7,1,1,3,Partial,Yes,18-04-1999,Others,ELO,Paved,RH,228890,76297,8477410
P09275,T Nagar,1914,5/2/2007,136,2,1,5,Family,No,7/2/1999,Others,AllPub,No Access,RM,419250,144569,14456880
P05665,Karapakkam,824,15-01-2010,88,1,1,2,AdjLand,Yes,22-01-1984,House,ELO,Paved,RH,260189,100073,6671500
P07347,Chrompet,1249,13-12-2008,100,2,1,4,Normal Sale,No,21-12-1977,Others,AllPub,Paved,RL,324502,59000,9833380
P05184,KK Nagar,1755,14-04-2010,117,2,1,4,Family,No,21-04-1980,House,NoSewr ,Gravel,RL,337246,96356,9635600
P04890,Velachery,1693,9/6/2010,163,2,1,4,AdjLand,Yes,11/6/2000,Commercial,AllPub,No Access,RH,477622,149257,14925700
P02598,Karapakkam,707,4/9/2011,126,1,1,2,Normal Sale,No,11/9/1983,House,ELO,Paved,A,114210,25380,3172500
P09997,Velachery,1677,12/4/2004,137,2,1,4,AdjLand,Yes,19-04-1978,Others,NoSewr ,Paved,C,375678,134859,9632770
P02542,KK Nagar,1954,14-09-2011,116,3,2,5,Normal Sale,Yes,16-09-2000,House,NoSeWa,Gravel,RM,544430,185601,12373420
P05172,Karapakkam,1224,15-04-2010,63,1,1,3,AbNormal,No,27-04-1961,Commercial,AllPub,No Access,C,243416,106495,7606750
P00561,T Nagar,1931,4/1/2014,42,2,1,5,Normal Sale,Yes,14-01-1976,Commercial,AllPub,Paved,RL,790593,373335,21960910
P07381,KK Nagar,1726,2/12/2008,112,2,1,4,AdjLand,No,9/12/1980,Commercial,NoSeWa,Paved,RM,554636,299803,14990160
P08345,Adyar,800,6/2/2008,48,1,1,2,Partial,No,14-02-1975,House,NoSewr ,Gravel,C,197853,58192,5819195
P05412,Karapakkam,1617,28-02-2010,87,2,2,4,Partiall,No,8/3/1979,House,NoSeWa,No Access,A,197815,53072,4824750
P03336,KK Nagar,1562,12/4/2011,156,2,1,4,Normal Sale,Yes,14-04-2003,Others,AllPub,Gravel,RL,539880,206762,11486800
P01098,Chrompet,806,28-12-2012,199,1,1,3,AbNormal,No,2/1/1993,Others,ELO,Gravel,RL,231790,49669,8278220
P09348,Velachery,1693,8/1/2007,157,2,1,4,AbNormal,No,20-01-1960,House,ELO,Paved,A,223392,70209,6382640
P00033,Chrompet,1187,30-01-2015,89,1,1,3,Normal Sale,No,5/2/1991,Others,AllPub,No Access,RH,234897,75503,8389190
P03104,Karapakkam,895,26-05-2011,18,1,1,3,AdjLand,Yes,6/6/1965,Others,NoSewr ,No Access,RM,278807,108425,7744625
P08982,T Nagar,1810,25-05-2007,165,2,1,5,Normal Sale,No,5/6/1963,Others,AllPub,No Access,RM,416985,161414,13451130
P05427,Karapakkam,575,26-02-2010,200,1,1,2,Partial,No,8/3/1969,House,NoSeWa,Paved,C,95798,24722,3090250
P02516,KK Nagar,2351,19-09-2011,28,4,2,6,AdjLand,No,25-09-1987,Commercial,NoSeWa,Gravel,RL,888724,370302,18515080
P00753,Chrompet,1196,18-08-2013,164,1,1,3,Partial,No,27-08-1978,Others,AllPub,Paved,RL,228994,128237,9159770
P09239,Velachery,1685,15-02-2007,116,2,1,4,Partial,No,28-02-1955,Others,NoSeWa,No Access,I,286437,95479,7344540
P07566,Velachery,1603,30-09-2008,159,2,1,4,Family,Yes,12/10/1963,Others,AllPub,Paved,RL,362359,155297,10353100
P09405,Chrompet,1275,20-12-2006,138,2,1,4,AbNormal,Yes,29-12-1971,Commercial,NoSewr ,Paved,RH,382030,240537,14149250
P04820,Karapakkam,1119,25-06-2010,96,1,1,3,Family,No,26-06-2005,House,NoSewr ,Gravel,I,211688,72768,6615250
P03318,Chrompet,1167,14-04-2011,71,1,1,3,Normal Sale,Yes,22-04-1976,House,NoSeWa,No Access,RH,253327,40859,8171850
P00563,Chrompet,1229,3/1/2014,120,2,1,4,AdjLand,No,6/1/2002,House,AllPub,Paved,RH,293357,45837,9167400
P03181,Karapakkam,1297,10/5/2011,0,1,1,3,Normal Sale,Yes,12/5/2001,Other,AllPub,No Access,C,300757,143543,6835375
P08221,Anna Nagar,1510,19-03-2008,13,1,1,4,AdjLand,No,30-03-1967,Others,NoSeWa,Paved,RM,426289,100303,12537920
P08767,Adyar,717,28-08-2007,129,1,1,2,AdjLand,Yes,29-08-2000,House,ELO,Gravel,I,268204,48764,8127405
P03652,Karapakkam,872,7/2/2011,34,1,1,2,AdjLand,No,11/2/1993,House,ELO,Gravel,I,224777,115270,5763500
P00914,Chrompet,1260,4/5/2013,141,2,1,4,AdjLand,Yes,6/5/2004,Others,NoSeWa,Gravel,RM,364099,125552,12555150
P02007,Karapakkam,1020,28-12-2011,102,1,1,3,Partial,Yes,30-12-2003,Others,ELO,No Access,I,266622,55805,6200500
P00911,Chrompet,1232,6/5/2013,74,2,1,4,AbNormal,No,14-05-1980,Commercial,ELO,No Access,RH,328265,194527,12157950
P01748,Karapakkam,1538,14-02-2012,99,2,2,4,Family,No,17-02-2000,Others,NoSeWa,No Access,RL,369921,176919,8041750
P09501,Velachery,1626,6/11/2006,130,2,1,4,AdjLand,Yes,17-11-1962,Commercial,NoSewr ,No Access,A,482493,144748,12062330
P02191,Velachery,1923,18-11-2011,5,3,2,5,AdjLand,No,20-11-2003,Others,NoSeWa,No Access,RH,317722,153737,10249110
P05377,Karapakkam,799,6/3/2010,188,1,1,2,AdjLand,No,18-03-1961,House,AllPub,Paved,C,171810,81610,4295250
P00452,Anna Nagar,1978,5/4/2014,165,2,1,5,Partial,Yes,8/4/2002,Commercial,AllPub,No Access,RM,603478,111755,22351040
P04370,Karapakkam,1548,14-09-2010,165,2,2,4,Family,Yes,16-09-2001,House,NoSeWa,Gravel,I,403436,154508,8583750
P04418,Karapakkam,1670,5/9/2010,180,2,2,4,Family,No,16-09-1965,Commercial,NoSewr ,Paved,RH,497413,219787,11567750
P00800,Chrompet,1211,14-07-2013,12,2,1,4,Normal Sale,No,18-07-1996,Others,NoSewr ,Gravel,RL,257196,102878,10287820
P04230,Karapakkam,1501,10/10/2010,89,2,2,4,AbNormal,No,16-10-1987,Commercial,NoSeWa,Gravel,I,528156,99029,11003250
P08640,Velachery,1573,11/10/2007,4,2,1,4,Normal Sale,No,21-10-1966,Others,NoSewr ,Paved,I,246883,131671,8229420
P07543,T Nagar,1643,9/10/2008,128,1,1,4,AdjLand,Yes,18-10-1972,Commercial,ELO,Paved,RH,606285,322089,18946420
P03772,Adyar,795,13-01-2011,139,1,1,2,Normal Sale,No,19-01-1985,House,NoSewr ,Paved,RM,305575,49553,8258790
P08474,Anna Nagar,1514,18-12-2007,132,1,1,4,Partial,Yes,20-12-1998,House,AllPub,Paved,RM,408843,153316,12776330
P01207,Chrompet,1058,24-10-2012,114,1,1,3,Normal Sale,Yes,28-10-1999,House,NoSeWa,Paved,RL,245366,122683,9437150
P04117,T Nagar,1645,3/11/2010,175,1,1,4,Normal Sale,No,11/11/1979,House,NoSewr ,Gravel,RH,309688,80289,11469920
P07565,KK Nagar,2370,1/10/2008,58,4,2,6,AbNormal,Yes,9/10/1979,Commercial,AllPub,Gravel,RH,774637,415659,18893580
P05597,Karapakkam,903,27-01-2010,77,1,1,3,AdjLand,Yes,29-01-2003,Commercial,AllPub,Paved,RL,361349,82594,10324250
P03289,Adyar,961,19-04-2011,41,1,1,3,Partial,No,28-04-1975,Commercial,NoSewr ,Paved,C,311176,58345,9724240
P05189,T Nagar,1843,13-04-2010,179,2,1,5,Partial,Yes,22-04-1974,House,All Pub,Gravel,RM,398834,99708,14244070
P05200,Karapakkam,1091,11/4/2010,83,1,1,3,Normal Sale,Yes,13-04-2003,Commercial,AllPub,No Access,RM,388124,133071,11089250
P08778,Adyar,991,23-08-2007,9,1,1,3,Family,Yes,25-08-1997,Others,NoSewr ,Paved,RH,347499,67569,9652750
P00807,Chrompet,1195,9/7/2013,49,1,1,3,AbNormal,Yes,10/7/2008,Commercial,NoSeWa,Paved,RL,381804,220271,14684750
P00633,Anna Nagar,1814,19-11-2013,98,2,1,5,Family,No,30-11-1969,Commercial,NoSewr ,Gravel,RM,702322,392474,20656530
P06299,Adyar,1110,17-09-2009,95,1,1,3,Normal Sale,Yes,22-09-1988,Commercial,ELO,Paved,RM,524689,164902,14991115
P09095,Chrompet,1206,8/4/2007,180,2,1,4,Partial,Yes,9/4/2002,Commercial,AllPub,Gravel,RM,412863,95276,15879350
P00255,Chrompet,1114,22-08-2014,158,1,1,3,Family,Yes,29-08-1987,Others,AllPub,Paved,RM,278513,171392,10712030
P09714,Velachery,1677,30-12-2005,31,2,1,4,Family,Yes,6/1/1980,House,AllPub,Paved,RL,410423,153909,10260570
P02089,Karapakkam,1553,12/12/2011,45,2,2,4,Family,Yes,18-12-1986,Commercial,NoSeWa,No Access,I,422817,189155,11126750
P05613,Karapakkam,1650,25-01-2010,151,2,2,4,AdjLand,No,26-01-2005,House,ELO,No Access,RH,229163,190969,7638750
P03496,KK Nagar,2042,17-03-2011,64,3,2,5,Normal Sale,No,18-03-2006,Commercial,NoSewr ,Paved,RM,815534,237864,16990300
P07471,T Nagar,1852,30-10-2008,174,2,1,5,Partial,No,7/11/1976,Commercial,ELO,Gravel,RL,588755,284226,20301890
P01235,Anna Nagar,1911,6/10/2012,150,2,1,5,Partial,Yes,10/10/1996,Others,ELO,No Access,RH,388088,80294,13382350
P06759,Chrompet,929,3/6/2009,61,1,1,3,Partial,Yes,13-06-1971,House,NoSeWa,Gravel,RM,276501,36867,9216700
P03921,Anna Nagar,1872,14-12-2010,172,2,1,5,Family,Yes,18-12-1995,Others,NoSewr ,Paved,RL,431426,267782,14876760
P09854,Velachery,1727,4/2/2005,23,2,1,4,AbNormal,No,6/2/1999,House,AllPub,Gravel,RL,367740,157603,10506870
P09191,Velachery,1740,4/3/2007,179,2,1,4,AbNormal,No,11/3/1979,Commercial,NoSeWa,Gravel,RL,528738,287029,15106810
P01336,Chrompet,773,30-07-2012,39,1,1,2,AdjLand,Yes,9/8/1973,House,NoSeWa,Paved,RH,201740,127021,7471850
P01433,Adyar,1059,7/5/2012,152,1,1,3,Partial,Yes,14-05-1987,House,NoSeWa,No Access,C,217193,33936,6787275
P03770,Karapakkam,873,13-01-2011,58,1,1,2,Partial,Yes,25-01-1964,House,ELO,No Access,I,161481,110730,4613750
P09385,Velachery,1836,26-12-2006,23,3,2,5,Family,Yes,31-12-1984,House,AllPub,Paved,RH,343424,93661,10406790
P02518,Chrompet,1119,18-09-2011,97,1,1,3,AdjLand,No,21-09-1998,House,NoSewr ,Paved,RM,311109,165277,9722150
P04863,Adyar,786,16-06-2010,72,1,1,2,AbNormal,Yes,26-06-1971,House,AllPub,No Access,C,198933,46808,5850985
P09225,T Nagar,1741,20-02-2007,106,1,1,4,Family,Yes,25-02-1985,Others,ELO,No Access,RM,529177,167109,13925720
P08963,Chrompet,1174,3/6/2007,95,1,1,3,Partial,No,6/6/1994,Commercial,NoSeWa,Paved,RH,307904,147794,12316150
P05580,Karapakkam,1697,30-01-2010,141,2,2,4,Family,Yes,1/2/2003,House,AllPub,No Access,C,320769,82057,7459750
P00321,Anna Nagar,1766,6/7/2014,46,1,1,4,Partial,Yes,9/7/2001,Others,ELO,No Access,RL,534646,120295,13366140
P08165,T Nagar,1646,4/4/2008,45,1,1,4,Normal Sale,No,15-04-1964,Others,NoSeWa,Gravel,RL,328119,75720,12619960
P04784,KK Nagar,1999,1/7/2010,6,3,2,5,AbNormal,Yes,6/7/1991,Commercial,NoSewr ,Paved,RL,537497,251952,16796780
P05041,Karapakkam,1071,11/5/2010,16,1,1,3,AbNormal,No,12/5/2004,House,NoSewr ,Gravel,RH,228192,178275,7131000
P07102,Chrompet,834,25-02-2009,10,1,1,3,AbNormal,No,2/3/1988,Others,NoSeWa,No Access,RL,192762,114229,7139330
P05369,Adyar,674,8/3/2010,38,1,1,2,AbNormal,Yes,18-03-1971,House,ELO,Paved,RH,217855,21083,7027585
P07399,KK Nagar,1740,25-11-2008,100,2,1,4,AdjLand,No,30-11-1988,House,AllPub,Gravel,RH,291792,155622,9726400
P04022,Karapakkam,1388,23-11-2010,102,2,2,4,Family,No,28-11-1990,Commercial,NoSewr ,Paved,RM,544364,130174,11834000
P07525,KK Nagar,1897,14-10-2008,157,3,2,5,AdjLand,No,16-10-2001,House,NoSewr ,Gravel,RH,394050,259244,10369740
P05764,Karapakkam,1623,26-12-2009,138,2,2,4,Partial,Yes,31-12-1990,House,NoSewr ,Paved,I,317230,190338,7930750
P04615,Karapakkam,1074,30-07-2010,13,1,1,3,Family,No,10/8/1965,Commercial,NoSewr ,No Access,I,341255,130694,7260750
P00524,Chrompet,1049,3/2/2014,71,1,1,3,Partial,Yes,5/2/2005,Others,ELO,Gravel,RM,336129,65057,10842880
P02709,Karapakkam,1142,13-08-2011,90,1,1,3,AbNormal,Yes,19-08-1984,House,NoSeWa,No Access,C,230297,49349,5483250
P02544,Karapakkam,1332,13-09-2011,120,1,1,3,Family,No,15-09-2003,House,NoSewr ,Paved,I,232668,155112,6463000
P01673,Chrompet,996,28-02-2012,104,1,1,3,AbNormal,Yes,1/3/2005,Others,ELO,No Access,RH,219564,59113,8444770
P08393,Adyar,702,17-01-2008,21,1,1,2,Normal Sale,No,25-01-1976,Others,AllPub,Paved,C,201823,23744,5935980
P00183,Chrompet,724,13-10-2014,149,1,1,2,Normal Sale,Yes,20-10-1986,Others,AllPub,Paved,RL,252386,109367,8412880
P02852,KK Nagar,2310,12/7/2011,125,4,2,6,Family,No,18-07-1985,Others,NoSeWa,Gravel,RM,636349,155841,12986720
P02799,Chrompet,1268,24-07-2011,122,2,1,4,AdjLand,No,2/8/1975,House,NoSeWa,No Access,RH,223121,135466,7968600
P08531,Anna Nagar,1876,19-11-2007,27,2,1,5,Family,No,20-11-2002,Commercial,ELO,Gravel,RL,736659,378853,21047400
P02866,Karapakkam,585,9/7/2011,37,1,1,2,AdjLand,Yes,13-07-1994,Others,NoSeWa,No Access,C,208603,111255,4635625
P04021,Anna Nagar,1816,24-11-2010,178,2,1,5,Family,No,27-11-1997,House,NoSeWa,No Access,RM,344008,135146,12286010
P09867,Velachery,1588,8/1/2005,14,2,1,4,Family,No,14-01-1982,Others,NoSeWa,No Access,RM,326956,125013,9616360
P00990,Chrompet,728,15-03-2013,128,1,1,2,Family,No,21-03-1991,House,NoSeWa,No Access,RL,197360,37005,6167500
P07704,Chrompet,1063,28-08-2008,43,1,1,3,Partial,No,29-08-2004,House,NoSeWa,Gravel,RH,271108,131446,8215400
P02691,Karapakkam,1156,16-08-2011,11,1,1,3,Normal Sale,Yes,21-08-1988,House,AllPub,Paved,RL,411213,189158,8224250
P04390,KK Nagar,2014,11/9/2010,181,3,2,5,AdjLand,Yes,13-09-2000,Others,NoSeWa,Paved,RL,386238,112134,12459280
P09784,Velachery,1514,28-07-2005,170,2,1,4,AbNormal,No,3/8/1980,House,AllPub,Paved,RL,310711,159794,8877450
P07936,Adyar,793,18-06-2008,29,1,1,2,AbNormal,No,21-06-1998,Commercial,ELO,Paved,C,333501,72108,9013550
P09958,Velachery,1633,10/7/2004,10,2,1,4,Family,No,22-07-1957,Others,AllPub,Paved,RM,353974,192157,10113540
P01803,KK Nagar,1307,6/2/2012,104,1,1,3,Normal Sale,No,9/2/1998,Commercial,NoSeWa,Paved,RM,546281,223479,12415480
P00011,Chrompet,1006,12/2/2015,38,1,1,3,AbNormal,No,17-02-1993,House,ELO,Gravel,RH,218996,39107,7821300
P04213,Karapakkam,1289,15-10-2010,109,1,1,3,AbNormal,No,17-10-2003,Others,ELO,No Access,RL,223804,89522,7460125
P00908,Chrompet,921,10/5/2013,71,1,1,3,AbNormal,Yes,11/5/2008,House,AllPub,Gravel,RM,278331,175245,10308550
P04955,Karapakkam,1500,27-05-2010,134,2,2,4,AbNormal,Yes,4/6/1977,House,ELO,Paved,RH,249170,192906,8037750
P06629,KK Nagar,2156,11/7/2009,54,3,2,5,Normal Sale,No,14-07-1997,House,NoSeWa,Paved,RM,386717,284351,11374040
P09787,Velachery,1726,23-07-2005,82,2,1,4,Family,No,3/8/1962,Others,NoSewr ,Paved,RH,360793,175771,9251110
P05537,Karapakkam,1493,6/2/2010,176,2,2,4,Family,Yes,10/2/1993,Commercial,NoSewr ,Gravel,RM,623779,235650,13861750
P01986,Chrompet,830,2/1/2012,39,1,1,3,Partial,No,8/1/1988,House,NoSeWa,Paved,RM,205308,53228,7604000
P00432,T Nagar,1953,20-04-2014,67,2,1,5,Normal Sale,No,27-04-1986,House,NoSewr ,No Access,RH,342956,141913,11826060
P02788,Karapakkam,751,26-07-2011,169,1,1,2,AdjLand,Yes,5/8/1970,House,NoSewr ,Paved,RH,196796,69831,6348250
P05049,Adyar,1230,9/5/2010,107,2,2,4,Partial,Yes,11/5/2002,Commercial,ELO,Paved,RH,545273,103160,14737120
P03051,KK Nagar,2254,6/6/2011,60,4,2,6,Normal Sale,No,10/6/1994,Others,AllPub,Paved,RM,630298,295854,12863220
P02819,Velachery,1550,19-07-2011,5,2,1,4,Partial,Yes,20-07-2005,House,NoSewr ,Paved,RL,349822,179909,9994920
P04045,Karapakkam,877,17-11-2010,125,1,1,2,Partial,No,18-11-2004,Others,ELO,Gravel,RL,319764,71059,7105875
P01512,T Nagar,1510,27-03-2012,144,1,1,4,Partial,No,30-03-2001,Commercial,NoSewr ,Paved,RL,435374,261225,17414970
P05981,Velachery,1811,16-11-2009,47,3,2,5,AdjLand,No,18-11-2002,Others,ELO,Gravel,RH,332002,199201,11066740
P08436,Chrompet,1269,2/1/2008,31,2,1,4,Partial,No,8/1/1983,Commercial,NoSeWa,Paved,RL,410105,82021,13670150
P07759,Velachery,1908,10/8/2008,24,3,2,5,AbNormal,No,16-08-1984,Commercial,NoSeWa,Paved,I,554073,131228,14580880
P04450,Karapakkam,1306,28-08-2010,80,1,1,3,Partial,Yes,7/9/1971,House,AllPub,No Access,A,216258,50293,5029250
P03653,Chrompet,1117,7/2/2011,139,1,1,3,Partial,Yes,14-02-1983,House,AllPub,Paved,RM,266452,157898,9868600
P03370,Velachery,1754,7/4/2011,9,2,1,4,AbNormal,Yes,14-04-1981,Commercial,ELO,Paved,I,530739,172132,14344300
P08988,Adyar,1066,22-05-2007,179,1,1,3,Family,Yes,31-05-1968,Commercial,AllPub,No Access,I,404674,154728,11902185
P09930,Velachery,1661,30-08-2004,116,2,1,4,AdjLand,Yes,12/9/1953,Commercial,ELO,Paved,A,490428,100601,12575070
P03315,Karapakkam,1305,14-04-2011,71,1,1,3,AdjLand,No,18-04-1994,Other,AllPub,No Access,RH,303182,137154,7218625
P09426,Velachery,1533,12/12/2006,62,2,1,4,AbNormal,Yes,24-12-1958,Others,AllPub,No Access,RL,383116,67045,9577910
P01851,Karapakkam,1115,27-01-2012,14,1,1,3,AdjLand,No,5/2/1975,Others,ELO,No Access,A,139404,38019,4224375
P01086,Chrompet,837,5/1/2013,196,1,1,3,Normal Sale,No,7/1/2006,Others,AllPub,Gravel,RH,216214,108107,8315940
P07980,Velachery,1892,2/6/2008,196,3,2,5,Family,No,15-06-1959,Others,ELO,Paved,RL,355144,101470,10146980
P06706,Chrompet,797,19-06-2009,69,1,1,2,Partial,No,28-06-1972,Others,AllPub,Gravel,RH,222600,93348,7180640
P07503,Adyar,741,20-10-2008,157,1,1,2,Family,No,27-10-1982,Commercial,NoSewr ,Gravel,C,265839,70890,8861290
P08002,Chrompet,726,25-05-2008,112,1,1,2,Normal Sale,No,2/6/1979,Commercial,NoSewr ,No Access,RL,253522,63380,9054350
P00834,Chrompet,1017,24-06-2013,106,1,1,3,AbNormal,Yes,3/7/1976,House,AllPub,Paved,RL,234815,90314,9031350
P05775,Karapakkam,1125,24-12-2009,155,1,1,3,Normal Sale,No,6/1/1960,House,AllPub,Gravel,RL,343824,179075,7163000
P00426,T Nagar,1993,25-04-2014,187,2,1,5,AdjLand,No,2/5/1984,Others,NoSewr ,No Access,RM,399517,162766,14796940
P00634,T Nagar,1840,18-11-2013,101,2,1,5,Partial,Yes,28-11-1972,Others,NoSewr ,Paved,RL,364439,98118,14016870
P03163,Karapakkam,1481,14-05-2011,183,2,2,4,AbNormal,Yes,15-05-2006,House,AllPub,No Access,C,263782,106939,7129250
P00879,Chrompet,811,30-05-2013,10,1,1,3,Partial,Yes,8/6/1977,Commercial,NoSewr ,Paved,RM,345948,184506,11531600
P04110,Chrompet,1191,5/11/2010,196,1,1,3,Normal Sale,No,13-11-1977,Others,ELO,Gravel,RL,298574,163734,9631420
P01322,Anna Nagar,1690,10/8/2012,10,1,1,4,Family,Yes,20-08-1974,Others,AllPub,No Access,RM,418440,188973,13498060
P01643,Karapakkam,682,4/3/2012,31,1,1,2,Family,No,8/3/1999,House,AllPub,No Access,RL,188116,42998,5374750
P06367,Karapakkam,516,4/9/2009,115,1,1,2,Normal Sale,No,15-09-1965,Others,NoSewr ,Gravel,RM,233785,107415,6318500
P08728,Anna Nagar,1634,8/9/2007,21,1,1,4,AdjLand,No,18-09-1965,House,AllPub,Gravel,RL,452062,195486,12217890
P07621,Anna Nagar,1655,18-09-2008,199,1,1,4,Family,Yes,22-09-1994,Others,ELO,Paved,RM,381231,240035,14119680
P05268,Karapakkam,806,28-03-2010,153,1,1,2,Family,Yes,3/4/1986,Commercial,ELO,Paved,RH,391632,187657,8159000
P05503,Karapakkam,782,12/2/2010,47,1,1,2,AdjLand,Yes,22-02-1971,House,ELO,No Access,C,225213,112606,4504250
P01766,KK Nagar,1880,11/2/2012,88,3,2,5,Partial,Yes,15-02-1994,Commercial,AllPub,Gravel,RM,531165,376956,17134360
P02747,Velachery,1838,6/8/2011,139,3,2,5,Family,Yes,18-08-1961,Commercial,NoSeWa,Gravel,I,558202,256471,15086550
P00730,Chrompet,1061,4/9/2013,119,1,1,3,AbNormal,No,12/9/1980,Others,NoSeWa,No Access,RM,216508,112584,8660320
P01666,Karapakkam,824,28-02-2012,62,1,1,2,AdjLand,Yes,8/3/1978,House,NoSewr ,No Access,I,231693,88264,5516500
P00167,Chrompet,720,27-10-2014,140,1,1,2,Normal Sale,Yes,30-10-2002,Others,AllPub,Gravel,RM,314093,117785,9815400
P07649,Velachery,1818,12/9/2008,128,3,2,5,AdjLand,Yes,20-09-1977,Commercial,ELO,No Access,RL,520391,189233,15769420
P05155,Karapakkam,561,18-04-2010,114,1,1,2,Partial,No,25-04-1982,Commercial,NoSeWa,Gravel,RH,274125,159375,6375000
P01073,Chrompet,1111,11/1/2013,89,1,1,3,AdjLand,No,17-01-1991,Commercial,NoSewr ,Gravel,RM,455946,128235,14248300
P01472,Anna Nagar,1884,17-04-2012,114,2,1,5,Normal Sale,No,28-04-1969,Others,ELO,No Access,RL,394302,178072,12719430
P08084,KK Nagar,1413,2/5/2008,43,2,1,4,Partial,No,5/5/1999,Others,NoSewr ,Gravel,RL,378882,85248,9472040
P07027,KK Nagar,2047,18-03-2009,26,3,2,5,Normal Sale,Yes,20-03-2002,Commercial,NoSeWa,Gravel,RH,823312,411656,17152340
P02261,KK Nagar,2443,4/11/2011,84,4,2,6,Normal Sale,No,6/11/2001,House,AllPub,Paved,RH,405526,202763,11264600
P09560,T Nagar,1770,12/10/2006,149,1,1,4,AdjLand,Yes,18-10-1983,Commercial,ELO,No Access,RL,687239,101065,20212910
P07406,KK Nagar,2340,21-11-2008,88,4,2,6,Family,Yes,27-11-1987,House,NoSeWa,Paved,RL,421450,180621,12041420
P05522,Chrompet,1293,9/2/2010,174,2,1,4,Normal Sale,No,10/2/2006,House,AllPub,Paved,RL,245385,117785,9815400
P08307,Velachery,1557,20-02-2008,162,2,1,4,AdjLand,Yes,3/3/1961,Commercial,AllPub,Gravel,RH,438984,219492,14632790
